age,job,marital,education,default,housing,loan,contact,day_of_week,duration,campaign,previous,emp.var.rate,poutcome,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
32,0.157,0,0.138,1,1,0,1,0,256,1,0,0,1,93.444,-36.1,4.963,5228.1,0
57,0.157,1,0.11,0,1,0,1,1,124,6,0,1,1,94.767,-50.8,1.031,4963.6,0
29,0.157,1,0.138,0,1,0,1,0,137,2,0,0,1,93.444,-36.1,4.964,5228.1,0
36,0.074,1,0.138,1,1,0,1,0,44,3,0,0,1,93.918,-42.7,4.96,5228.1,0
48,0.074,1,0.087,0,1,0,1,1,268,1,3,1,1,93.876,-40,0.668,5008.7,1
30,0.074,1,0.087,0,1,1,1,0,231,1,0,1,1,92.893,-46.2,1.299,5099.1,0
45,0.157,1,0.138,0,1,0,1,0,64,1,2,1,0,92.379,-29.8,0.741,5017.5,0
42,0.074,1,0.087,0,1,0,1,1,56,1,0,1,1,92.893,-46.2,1.327,5099.1,0
31,0.157,0,0.11,0,0,0,1,1,96,2,0,0,1,93.918,-42.7,4.962,5228.1,0
28,0.074,0,0.138,0,1,0,1,1,83,9,1,1,0,92.893,-46.2,1.344,5099.1,0
53,0.074,1,0.138,0,1,0,1,1,501,3,0,1,1,92.963,-40.8,1.262,5076.2,1
58,0.157,1,0.138,0,1,0,0,0,9,1,0,1,1,94.601,-49.5,0.953,4963.6,0
32,0.074,1,0.11,0,0,1,1,0,340,2,0,1,1,93.075,-47.1,1.405,5099.1,0
31,0.157,1,0.138,0,0,0,1,1,124,3,0,0,1,93.444,-36.1,4.964,5228.1,0
53,0.074,1,0.087,0,0,0,1,0,545,1,0,0,1,93.2,-42,4.191,5195.8,0
53,0.157,1,0.087,0,0,0,0,1,35,1,0,0,1,93.994,-36.4,4.858,5191,0
32,0.108,1,0.138,0,1,1,1,1,73,1,0,0,1,93.444,-36.1,4.964,5228.1,0
32,0.074,0,0.087,0,0,1,0,1,131,3,0,0,1,94.465,-41.8,4.866,5228.1,0
43,0.157,1,0.087,0,1,0,0,1,305,2,0,0,1,93.994,-36.4,4.855,5191,0
44,0.108,1,0.087,1,0,0,0,1,124,2,0,0,1,94.465,-41.8,4.866,5228.1,0
45,0.074,1,0.11,1,0,0,1,1,124,3,0,0,1,93.444,-36.1,4.968,5228.1,0
41,0.074,1,0.138,1,0,0,1,0,203,1,1,1,0,93.075,-47.1,1.405,5099.1,0
64,0.108,1,0.138,0,1,1,1,1,219,1,0,1,1,92.201,-31.4,0.873,5076.2,0
30,0.108,1,0.138,0,1,0,0,1,150,10,0,0,1,93.918,-42.7,4.963,5228.1,0
31,0.108,1,0.11,0,0,0,1,1,3643,1,0,0,1,93.918,-42.7,4.963,5228.1,1
27,0.157,0,0.11,1,0,0,1,0,1105,2,0,0,1,93.918,-42.7,4.96,5228.1,1
38,0.108,1,0.11,0,1,1,1,1,11,3,0,0,1,93.2,-42,4.12,5195.8,0
37,0.157,0,0.138,0,0,1,1,0,553,1,1,1,0,92.893,-46.2,1.299,5099.1,0
50,0.074,1,0.087,1,0,1,0,1,90,1,0,0,1,93.918,-42.7,4.966,5228.1,0
60,0.108,1,0.11,1,1,0,0,1,202,6,0,0,1,93.994,-36.4,4.858,5191,0
50,0.108,1,0.11,0,0,0,1,0,73,2,0,0,1,93.444,-36.1,4.965,5228.1,0
34,0.157,0,0.11,0,0,0,1,1,127,1,0,0,1,93.918,-42.7,4.962,5228.1,0
45,0.157,1,0.087,0,0,1,1,0,268,2,0,0,1,93.918,-42.7,4.962,5228.1,0
39,0.074,0,0.11,1,1,0,1,1,199,1,1,1,0,92.893,-46.2,1.327,5099.1,0
36,0.074,1,0.087,1,0,0,0,1,166,1,0,0,1,93.994,-36.4,4.855,5191,0
34,0.108,1,0.11,0,1,0,1,1,838,3,0,0,1,93.918,-42.7,4.961,5228.1,1
31,0.074,1,0.11,0,1,0,1,1,829,1,1,1,0,92.893,-46.2,1.281,5099.1,1
27,0.157,0,0.138,0,1,0,0,0,104,1,0,0,1,93.994,-36.4,4.858,5191,0
35,0.074,1,0.087,0,1,0,0,0,312,1,0,0,1,93.994,-36.4,4.857,5191,0
50,0.108,1,0.138,0,0,0,1,0,146,1,0,0,1,93.918,-42.7,4.962,5228.1,0
53,0.108,1,0.138,0,1,0,1,1,313,2,0,0,1,93.2,-42,4.153,5195.8,0
27,0.074,1,0.087,0,1,0,1,1,88,2,0,1,1,92.893,-46.2,1.266,5099.1,0
57,0.108,1,0.138,0,0,0,1,1,388,1,0,0,1,93.918,-42.7,4.962,5228.1,0
37,0.074,1,0.087,0,0,1,1,1,136,5,0,1,1,92.893,-46.2,1.334,5099.1,0
59,0.108,1,0.087,1,0,0,0,1,24,16,0,0,1,93.994,-36.4,4.86,5191,0
49,0.108,1,0.11,0,0,0,0,1,565,1,0,0,1,93.994,-36.4,4.86,5191,0
32,0.108,1,0.11,0,0,1,1,0,256,2,0,0,1,93.2,-42,4.191,5195.8,0
34,0.157,1,0.087,0,1,0,1,1,218,4,0,1,1,92.893,-46.2,1.266,5099.1,0
25,0.108,0,0.138,0,0,0,0,1,199,2,0,0,1,93.994,-36.4,4.857,5191,0
45,0.074,1,0.087,1,1,1,0,1,207,1,0,0,1,93.994,-36.4,4.856,5191,0
34,0.074,1,0.087,1,0,0,0,0,651,1,0,0,1,94.465,-41.8,4.967,5228.1,0
29,0.157,0,0.138,0,0,0,0,1,247,2,0,1,1,92.963,-40.8,1.26,5076.2,0
53,0.074,1,0.138,1,1,0,1,0,386,2,0,0,1,93.918,-42.7,4.962,5228.1,0
29,0.108,0,0.11,1,1,0,1,1,239,1,0,0,1,93.2,-42,4.076,5195.8,0
39,0.108,1,0.087,0,0,0,1,1,183,1,0,0,1,93.444,-36.1,4.963,5228.1,0
40,0.157,1,0.11,0,1,0,1,0,164,1,0,1,1,92.893,-46.2,1.25,5099.1,0
27,0.074,0,0.138,0,1,0,1,0,104,1,1,1,1,93.369,-34.8,0.652,5008.7,1
55,0.157,1,0.087,0,1,0,1,1,156,1,0,1,1,92.431,-26.9,0.728,5017.5,0
32,0.074,1,0.11,0,0,0,1,1,55,1,0,0,1,93.444,-36.1,4.964,5228.1,0
54,0.157,1,0.11,0,1,0,1,1,103,4,0,0,1,93.444,-36.1,4.964,5228.1,0
39,0.157,1,0.138,1,1,0,1,0,74,1,1,0,0,93.2,-42,4.191,5195.8,0
43,0.108,1,0.11,0,0,0,0,1,644,1,0,0,1,93.994,-36.4,4.86,5191,0
41,0.074,1,0.087,0,1,0,0,1,122,1,0,0,1,94.465,-41.8,4.962,5228.1,0
26,0.157,1,0.11,0,0,1,1,1,112,1,1,1,0,92.649,-30.1,0.719,5017.5,0
52,0.108,1,0.11,0,1,1,1,1,203,3,0,0,1,93.444,-36.1,4.965,5228.1,0
44,0.157,1,0.138,0,0,0,1,1,96,2,1,1,1,92.201,-31.4,0.879,5076.2,0
38,0.074,1,0.087,1,0,0,1,1,145,3,0,0,1,93.2,-42,4.12,5195.8,0
42,0.074,1,0.138,0,0,1,1,1,122,1,1,1,0,92.963,-40.8,1.099,5076.2,0
44,0.157,1,0.138,0,0,0,1,0,135,2,0,0,1,93.2,-42,4.021,5195.8,0
27,0.157,0,0.087,0,1,0,0,0,195,4,0,1,1,92.893,-46.2,1.25,5099.1,0
28,0.108,1,0.138,0,0,0,0,1,771,2,0,0,1,94.465,-41.8,4.962,5228.1,1
47,0.108,1,0.138,0,1,0,1,0,232,2,0,1,1,92.201,-31.4,0.843,5076.2,1
34,0.074,1,0.11,0,1,0,1,0,206,6,0,0,1,93.918,-42.7,4.96,5228.1,0
55,0.074,1,0.087,1,1,1,1,0,163,1,1,1,0,92.893,-46.2,1.299,5099.1,0
34,0.074,1,0.087,0,1,0,0,0,513,1,0,0,1,93.994,-36.4,4.858,5191,0
25,0.157,0,0.138,0,0,0,0,1,103,3,0,1,1,92.201,-31.4,0.838,5076.2,0
31,0.108,0,0.11,0,1,0,1,1,150,1,0,0,1,93.444,-36.1,4.963,5228.1,0
35,0.157,1,0.11,1,1,0,1,0,393,1,0,0,1,93.918,-42.7,4.963,5228.1,0
50,0.108,1,0.138,0,0,0,1,1,718,4,3,1,0,94.199,-37.5,0.878,4963.6,0
22,0.074,0,0.087,0,0,0,1,0,106,1,0,0,1,93.918,-42.7,4.957,5228.1,0
48,0.108,1,0.087,1,0,0,0,1,375,1,0,0,1,93.994,-36.4,4.856,5191,0
35,0.074,1,0.087,1,0,0,0,1,36,1,0,0,1,93.994,-36.4,4.857,5191,0
34,0.108,1,0.11,0,1,0,1,1,107,2,0,0,1,93.2,-42,4.12,5195.8,0
50,0.074,1,0.087,0,1,1,0,1,234,3,0,0,1,93.2,-42,4.153,5195.8,0
25,0.157,0,0.11,0,1,0,1,1,112,1,1,1,0,92.469,-33.6,1.044,5076.2,0
51,0.074,1,0.138,0,1,0,0,0,231,1,1,1,0,92.893,-46.2,1.299,5099.1,0
32,0.157,0,0.11,1,1,0,0,1,107,1,0,0,1,93.994,-36.4,4.856,5191,0
59,0.108,1,0.138,0,1,0,1,1,646,3,1,1,1,92.713,-33,0.7,5023.5,0
37,0.074,1,0.087,1,0,0,1,1,138,1,0,1,1,92.893,-46.2,1.334,5099.1,0
40,0.074,1,0.087,0,0,0,1,1,181,1,1,0,0,93.2,-42,4.153,5195.8,0
26,0.108,0,0.11,0,1,0,0,1,605,1,0,0,1,94.465,-41.8,4.864,5228.1,0
32,0.157,1,0.11,0,0,0,1,1,84,1,0,1,1,92.893,-46.2,1.327,5099.1,0
33,0.108,0,0.138,0,1,1,1,1,1176,1,0,1,1,93.075,-47.1,1.498,5099.1,1
35,0.108,1,0.087,1,0,0,0,1,140,1,0,0,1,94.465,-41.8,4.961,5228.1,0
32,0.157,0,0.138,0,1,0,0,1,209,12,0,0,1,94.465,-41.8,4.962,5228.1,0
35,0.157,1,0.11,1,0,0,1,0,356,3,0,0,1,93.918,-42.7,4.962,5228.1,0
31,0.108,0,0.138,0,1,0,1,0,984,1,0,0,1,93.2,-42,4.191,5195.8,1
38,0.074,1,0.087,0,0,0,0,0,693,3,0,0,1,94.465,-41.8,4.959,5228.1,1
30,0.157,0,0.11,0,0,0,1,1,592,3,1,1,0,94.027,-38.3,0.899,4991.6,1
32,0.074,1,0.11,0,1,0,0,1,628,2,0,1,1,92.893,-46.2,1.27,5099.1,1
44,0.074,1,0.087,0,0,0,1,1,556,3,0,1,1,92.893,-46.2,1.327,5099.1,0
35,0.157,0,0.138,0,1,0,1,0,673,8,0,0,1,93.918,-42.7,4.962,5228.1,0
48,0.074,1,0.087,1,0,0,0,1,454,4,0,0,1,94.465,-41.8,4.958,5228.1,0
52,0.157,1,0.138,1,0,0,1,1,172,1,1,0,0,93.2,-42,4.12,5195.8,0
41,0.074,1,0.087,0,1,1,1,0,198,1,0,1,1,92.893,-46.2,1.313,5099.1,0
65,0.108,1,0.087,0,0,0,1,0,89,2,0,1,1,92.963,-40.8,1.266,5076.2,0
43,0.074,1,0.11,0,0,0,1,0,122,2,0,0,1,93.918,-42.7,4.962,5228.1,0
40,0.074,1,0.11,0,0,1,1,0,80,1,1,0,0,93.2,-42,4.191,5195.8,0
30,0.157,1,0.138,0,0,0,1,0,70,1,0,0,1,93.918,-42.7,4.957,5228.1,0
66,0.157,1,0.11,0,0,0,1,1,211,1,1,1,0,94.215,-40.3,0.896,4991.6,0
44,0.074,0,0.11,0,0,0,0,0,20,1,0,1,1,94.055,-39.8,0.72,4991.6,0
35,0.157,1,0.11,0,1,1,0,0,172,1,0,0,1,94.465,-41.8,4.961,5228.1,0
57,0.108,1,0.138,1,0,0,1,1,338,2,0,0,1,93.444,-36.1,4.965,5228.1,0
26,0.074,0,0.087,0,0,0,0,1,83,2,0,0,1,94.465,-41.8,4.864,5228.1,0
39,0.157,1,0.138,0,1,0,0,1,72,1,0,0,1,94.465,-41.8,4.958,5228.1,0
45,0.074,1,0.087,0,0,1,0,1,173,10,0,0,1,94.465,-41.8,4.864,5228.1,0
35,0.108,0,0.11,0,1,0,1,1,192,2,1,1,0,92.649,-30.1,0.714,5017.5,1
42,0.108,1,0.138,0,0,0,1,0,90,4,1,0,0,93.2,-42,4.191,5195.8,0
36,0.157,0,0.138,0,0,0,1,1,146,1,1,1,0,92.431,-26.9,0.742,5017.5,0
46,0.157,0,0.138,0,0,1,1,0,195,1,0,1,1,92.893,-46.2,1.264,5099.1,0
35,0.108,1,0.138,0,1,0,1,0,192,3,0,0,1,93.918,-42.7,4.962,5228.1,0
24,0.157,0,0.11,0,1,0,1,1,145,4,0,0,1,93.918,-42.7,4.957,5228.1,0
50,0.108,1,0.138,0,1,0,1,0,204,5,0,0,1,93.444,-36.1,4.965,5228.1,0
36,0.157,0,0.138,0,0,0,1,1,67,6,0,0,1,93.918,-42.7,4.968,5228.1,0
39,0.108,0,0.11,0,0,0,0,1,206,1,0,0,1,93.918,-42.7,4.966,5228.1,0
57,0.074,1,0.087,1,1,0,1,0,769,3,0,0,1,93.918,-42.7,4.96,5228.1,0
42,0.074,1,0.087,0,0,0,0,1,110,4,0,0,1,94.465,-41.8,4.864,5228.1,0
31,0.074,0,0.138,0,0,0,1,0,35,3,0,0,1,93.918,-42.7,4.957,5228.1,0
41,0.157,0,0.138,0,1,1,0,0,1111,3,0,0,1,93.994,-36.4,4.857,5191,1
25,0.074,1,0.087,0,0,0,1,0,114,2,0,1,1,92.893,-46.2,1.25,5099.1,0
58,0.074,1,0.087,0,1,0,0,1,48,6,0,0,1,93.918,-42.7,4.962,5228.1,0
33,0.108,1,0.138,0,0,0,0,1,367,5,0,0,1,93.994,-36.4,4.857,5191,0
42,0.108,0,0.138,0,0,0,0,1,162,4,0,0,1,93.994,-36.4,4.856,5191,0
41,0.108,1,0.138,1,0,0,0,0,213,2,0,0,1,93.994,-36.4,4.857,5191,0
49,0.074,1,0.087,0,0,0,1,1,55,1,0,0,1,93.2,-42,4.12,5195.8,0
44,0.074,1,0.087,1,1,0,0,0,33,4,0,0,1,93.994,-36.4,4.857,5191,0
52,0.074,1,0.138,0,0,0,0,0,119,1,0,0,1,94.465,-41.8,4.96,5228.1,0
26,0.074,1,0.087,0,0,0,1,1,45,2,2,1,0,92.893,-46.2,1.334,5099.1,0
43,0.157,1,0.11,1,0,0,1,1,431,2,0,1,1,92.893,-46.2,1.281,5099.1,0
43,0.108,1,0.138,0,1,0,1,0,134,4,0,0,1,93.444,-36.1,4.963,5228.1,0
26,0.108,1,0.087,0,1,0,1,0,149,2,0,0,1,93.918,-42.7,4.96,5228.1,0
34,0.074,1,0.087,0,1,0,1,1,162,1,1,1,0,92.893,-46.2,1.344,5099.1,0
24,0.074,0,0.11,0,0,0,0,0,401,2,0,0,1,93.994,-36.4,4.858,5191,0
33,0.108,0,0.138,0,0,0,0,0,92,1,0,0,1,93.994,-36.4,4.857,5191,0
38,0.108,0,0.138,0,0,0,1,1,843,8,0,0,1,93.918,-42.7,4.961,5228.1,0
31,0.074,1,0.087,1,0,0,0,0,363,2,0,0,1,93.994,-36.4,4.857,5191,0
32,0.157,1,0.138,0,1,0,1,1,668,1,0,0,1,93.918,-42.7,4.963,5228.1,0
25,0.108,0,0.138,0,0,0,1,0,131,2,1,1,0,93.749,-34.6,0.643,5008.7,0
26,0.157,0,0.138,0,0,0,0,1,342,5,0,0,1,93.918,-42.7,4.963,5228.1,0
56,0.157,1,0.087,0,0,0,0,1,88,2,0,0,1,93.994,-36.4,4.857,5191,0
38,0.074,1,0.087,0,0,0,0,1,21,9,0,0,1,93.994,-36.4,4.855,5191,0
37,0.157,1,0.11,0,1,0,0,0,136,1,0,1,1,92.649,-30.1,0.716,5017.5,0
22,0.074,0,0.087,0,1,1,1,0,848,1,0,0,1,93.918,-42.7,4.96,5228.1,1
50,0.074,1,0.087,0,0,0,0,1,128,6,0,0,1,94.465,-41.8,4.864,5228.1,0
34,0.074,1,0.087,0,0,0,0,1,606,1,0,0,1,93.994,-36.4,4.859,5191,0
35,0.108,0,0.138,0,1,0,1,0,271,2,0,1,1,92.893,-46.2,1.299,5099.1,0
48,0.074,1,0.087,0,0,1,1,1,67,7,0,1,1,92.893,-46.2,1.266,5099.1,0
25,0.157,1,0.11,0,0,0,1,1,95,1,0,0,1,93.918,-42.7,4.962,5228.1,0
39,0.074,0,0.087,0,0,0,1,1,93,1,0,1,1,92.893,-46.2,1.266,5099.1,0
52,0.108,1,0.11,0,1,1,1,0,211,1,1,1,0,92.379,-29.8,0.797,5017.5,1
48,0.108,1,0.138,0,0,0,1,0,239,1,0,0,1,93.444,-36.1,4.964,5228.1,0
44,0.074,0,0.087,1,1,0,1,0,225,3,2,1,0,93.075,-47.1,1.405,5099.1,0
30,0.108,0,0.11,0,1,0,1,1,178,2,0,0,1,93.444,-36.1,4.964,5228.1,0
32,0.108,1,0.11,0,0,0,0,1,206,1,0,0,1,94.465,-41.8,4.864,5228.1,0
52,0.157,1,0.138,0,0,0,1,0,115,1,1,0,0,93.2,-42,4.021,5195.8,0
44,0.074,0,0.11,0,0,0,1,1,123,2,0,1,1,92.431,-26.9,0.742,5017.5,0
29,0.157,0,0.138,0,1,1,1,1,254,3,1,1,1,92.201,-31.4,0.873,5076.2,1
41,0.157,1,0.138,0,0,0,1,1,85,5,0,0,1,93.444,-36.1,4.964,5228.1,0
26,0.108,1,0.11,0,1,0,0,0,305,2,0,0,1,93.994,-36.4,4.855,5191,0
32,0.157,0,0.138,0,1,0,1,0,233,1,0,0,1,93.444,-36.1,4.966,5228.1,0
31,0.157,0,0.138,0,1,0,1,1,191,2,0,0,1,93.444,-36.1,4.963,5228.1,0
29,0.157,0,0.087,1,1,0,0,1,198,1,0,0,1,93.994,-36.4,4.857,5191,0
58,0.074,1,0.087,1,1,0,0,1,148,3,0,0,1,93.994,-36.4,4.86,5191,0
56,0.108,1,0.087,1,0,1,0,1,272,1,0,0,1,93.994,-36.4,4.856,5191,0
23,0.074,0,0.11,0,1,0,1,0,136,3,1,1,0,92.893,-46.2,1.25,5099.1,0
50,0.108,1,0.11,0,1,0,0,0,855,2,0,0,1,93.994,-36.4,4.864,5191,1
29,0.157,1,0.138,0,1,0,1,0,565,1,0,1,1,92.893,-46.2,1.244,5099.1,1
31,0.157,0,0.138,0,1,1,1,1,140,3,0,0,1,93.444,-36.1,4.962,5228.1,0
48,0.108,1,0.087,0,0,0,1,0,248,1,0,0,1,93.444,-36.1,4.965,5228.1,0
27,0.074,0,0.138,0,0,1,1,1,81,4,0,0,1,93.918,-42.7,4.961,5228.1,0
24,0.108,1,0.11,0,0,0,1,0,332,1,1,1,0,93.075,-47.1,1.405,5099.1,0
35,0.108,1,0.11,0,0,0,0,1,208,3,0,0,1,93.994,-36.4,4.858,5191,0
42,0.108,1,0.138,1,0,0,0,1,228,1,0,0,1,94.465,-41.8,4.864,5228.1,0
37,0.157,1,0.11,0,0,0,1,0,14,3,0,1,1,92.893,-46.2,1.244,5099.1,0
33,0.157,1,0.138,0,1,0,1,1,118,3,0,0,1,93.444,-36.1,4.963,5228.1,0
58,0.108,1,0.138,0,0,0,1,0,164,2,0,0,1,93.444,-36.1,4.965,5228.1,0
54,0.157,1,0.087,0,1,0,1,1,148,1,0,0,1,93.918,-42.7,4.962,5228.1,0
54,0.108,1,0.11,0,1,0,1,1,149,2,0,0,1,93.2,-42,4.153,5195.8,0
39,0.108,0,0.11,0,0,0,1,0,71,1,0,0,1,93.444,-36.1,4.965,5228.1,0
48,0.157,1,0.087,1,0,0,0,1,517,3,0,0,1,93.994,-36.4,4.86,5191,0
34,0.074,1,0.087,0,0,0,1,0,204,5,0,1,1,93.075,-47.1,1.405,5099.1,0
28,0.074,0,0.087,1,0,0,1,1,77,3,0,1,1,92.893,-46.2,1.334,5099.1,0
30,0.157,0,0.11,0,0,0,1,0,72,1,0,0,1,93.444,-36.1,4.964,5228.1,0
59,0.157,1,0.11,0,1,0,0,1,77,8,0,0,1,94.465,-41.8,4.864,5228.1,0
29,0.157,0,0.11,1,1,0,1,0,139,2,0,0,1,93.918,-42.7,4.963,5228.1,0
25,0.157,1,0.11,0,0,0,0,0,498,1,0,0,1,93.994,-36.4,4.855,5191,0
47,0.157,1,0.11,0,1,0,1,1,159,1,1,1,0,92.379,-29.8,0.755,5017.5,0
32,0.157,1,0.138,0,0,1,1,1,301,3,0,0,1,93.444,-36.1,4.965,5228.1,0
30,0.074,1,0.087,0,0,0,0,1,338,1,0,0,1,94.465,-41.8,4.864,5228.1,0
24,0.108,0,0.138,0,0,0,1,1,197,1,0,1,1,92.431,-26.9,0.724,5017.5,0
58,0.074,1,0.11,0,0,0,1,0,145,1,2,1,0,94.199,-37.5,0.882,4963.6,0
44,0.108,1,0.138,0,0,0,0,1,158,2,0,0,1,93.994,-36.4,4.859,5191,0
36,0.157,1,0.138,0,1,1,1,1,28,2,0,1,1,92.379,-29.8,0.819,5017.5,0
33,0.108,1,0.087,0,1,0,0,1,355,1,0,0,1,93.994,-36.4,4.856,5191,0
31,0.074,0,0.11,0,0,0,1,0,42,6,0,0,1,93.918,-42.7,4.96,5228.1,0
38,0.157,0,0.138,1,1,0,0,1,992,1,0,0,1,94.465,-41.8,4.864,5228.1,1
35,0.108,1,0.138,0,1,0,1,1,108,4,0,0,1,93.444,-36.1,4.962,5228.1,0
29,0.074,1,0.087,0,0,0,1,0,202,2,0,1,1,92.893,-46.2,1.313,5099.1,0
58,0.108,1,0.138,0,1,0,1,0,260,1,0,0,1,93.918,-42.7,4.96,5228.1,0
43,0.074,1,0.087,0,1,0,0,1,269,3,0,0,1,93.994,-36.4,4.857,5191,0
55,0.108,1,0.087,1,0,1,1,1,169,5,0,0,1,93.444,-36.1,4.964,5228.1,0
53,0.108,1,0.138,1,1,0,0,1,186,1,0,0,1,93.994,-36.4,4.856,5191,0
38,0.074,1,0.087,0,1,0,1,0,215,3,0,0,1,93.918,-42.7,4.957,5228.1,0
36,0.108,0,0.11,0,0,0,1,1,54,4,0,0,1,93.918,-42.7,4.958,5228.1,0
56,0.157,1,0.11,0,0,0,1,1,139,2,0,0,1,93.444,-36.1,4.965,5228.1,0
32,0.157,1,0.138,0,0,0,0,1,99,2,0,0,1,93.994,-36.4,4.86,5191,0
48,0.074,1,0.087,0,1,0,0,0,67,2,0,0,1,93.444,-36.1,4.964,5228.1,0
31,0.108,1,0.138,0,0,0,0,0,57,4,0,1,1,92.649,-30.1,0.714,5017.5,0
50,0.108,1,0.087,1,1,0,1,0,311,1,0,0,1,93.444,-36.1,4.97,5228.1,0
38,0.074,1,0.11,1,1,0,0,0,25,7,0,0,1,94.465,-41.8,4.865,5228.1,0
34,0.157,0,0.138,1,0,0,0,1,17,16,0,0,1,94.465,-41.8,4.866,5228.1,0
41,0.074,1,0.087,0,1,0,1,1,234,1,2,1,0,92.893,-46.2,1.344,5099.1,0
51,0.108,1,0.138,0,1,0,1,1,386,1,0,0,1,93.444,-36.1,4.964,5228.1,0
26,0.157,0,0.11,0,0,0,0,0,619,2,0,0,1,93.994,-36.4,4.859,5191,1
34,0.157,0,0.138,0,0,0,1,0,260,3,2,1,1,92.379,-29.8,0.773,5017.5,1
41,0.108,1,0.138,1,1,1,1,1,139,1,0,1,1,93.075,-47.1,1.435,5099.1,0
41,0.108,1,0.11,0,0,1,1,1,318,1,3,1,1,92.963,-40.8,1.262,5076.2,1
26,0.074,1,0.087,0,1,0,0,1,71,1,0,0,1,94.465,-41.8,4.864,5228.1,0
32,0.074,1,0.087,1,1,0,1,1,459,1,0,1,1,92.893,-46.2,1.281,5099.1,1
49,0.074,1,0.087,1,0,1,1,1,354,1,0,1,1,92.893,-46.2,1.291,5099.1,0
39,0.108,1,0.11,0,0,0,1,0,225,2,0,0,1,93.444,-36.1,4.965,5228.1,0
38,0.074,1,0.087,0,0,1,0,0,144,4,0,0,1,94.465,-41.8,4.967,5228.1,0
52,0.157,1,0.11,0,0,0,1,1,867,2,0,0,1,93.918,-42.7,4.961,5228.1,0
57,0.108,1,0.138,0,0,1,1,1,1441,2,0,0,1,93.918,-42.7,4.962,5228.1,1
38,0.108,1,0.138,0,0,0,0,0,100,5,0,0,1,94.465,-41.8,4.961,5228.1,0
31,0.157,1,0.11,0,0,0,1,1,172,2,1,1,0,92.893,-46.2,1.266,5099.1,0
57,0.074,1,0.087,1,0,0,1,0,42,3,0,0,1,93.918,-42.7,4.962,5228.1,0
42,0.108,1,0.11,1,0,1,1,0,665,1,0,1,1,92.893,-46.2,1.25,5099.1,0
32,0.157,1,0.11,0,1,0,1,1,154,1,0,0,1,93.918,-42.7,4.963,5228.1,0
31,0.074,1,0.087,0,1,0,0,1,97,2,0,0,1,93.994,-36.4,4.856,5191,0
32,0.074,1,0.11,0,1,0,1,1,356,1,0,0,1,93.2,-42,4.076,5195.8,0
40,0.108,1,0.138,0,1,0,0,0,170,1,0,0,1,94.465,-41.8,4.959,5228.1,0
58,0.074,1,0.087,1,1,0,0,0,570,2,0,0,1,94.465,-41.8,4.959,5228.1,1
44,0.157,1,0.138,0,1,0,0,1,351,1,0,0,1,94.465,-41.8,4.958,5228.1,0
46,0.074,1,0.138,1,1,0,0,0,86,1,0,0,1,94.465,-41.8,4.967,5228.1,0
47,0.157,1,0.087,1,1,0,1,1,399,2,1,1,0,93.075,-47.1,1.41,5099.1,0
44,0.108,1,0.087,0,1,1,1,1,218,1,0,1,1,92.843,-50,1.757,5099.1,0
39,0.157,1,0.11,0,0,0,1,1,138,1,0,0,1,93.2,-42,4.12,5195.8,0
38,0.108,1,0.11,0,1,1,1,1,63,2,0,1,1,92.843,-50,1.757,5099.1,1
59,0.074,1,0.087,1,0,0,0,0,293,1,0,0,1,93.994,-36.4,4.857,5191,0
49,0.108,1,0.138,0,1,1,1,1,138,1,0,1,1,92.201,-31.4,0.883,5076.2,0
51,0.157,1,0.138,0,0,0,0,0,295,3,0,1,1,92.963,-40.8,1.215,5076.2,0
55,0.157,1,0.138,0,1,0,1,1,303,2,0,0,1,93.2,-42,4.076,5195.8,0
49,0.108,1,0.11,0,1,0,1,1,1171,1,0,0,1,93.918,-42.7,4.958,5228.1,0
44,0.157,1,0.087,1,1,0,1,1,222,1,0,0,1,93.444,-36.1,4.968,5228.1,0
29,0.074,0,0.11,0,1,1,1,1,146,1,0,1,1,92.893,-46.2,1.281,5099.1,0
49,0.074,1,0.138,0,0,0,0,1,286,1,0,0,1,93.994,-36.4,4.857,5191,0
49,0.108,1,0.11,0,0,0,0,1,77,1,0,0,1,94.465,-41.8,4.961,5228.1,0
45,0.157,1,0.087,1,0,0,1,1,270,3,0,1,1,92.893,-46.2,1.327,5099.1,0
39,0.074,1,0.087,0,0,0,0,1,281,2,1,0,0,93.2,-42,4.076,5195.8,0
35,0.074,1,0.087,1,0,0,0,1,91,2,0,0,1,93.994,-36.4,4.858,5191,0
55,0.074,0,0.138,1,0,0,0,1,542,1,0,0,1,93.918,-42.7,4.963,5228.1,1
30,0.074,0,0.11,0,0,0,1,0,111,2,0,1,1,92.893,-46.2,1.244,5099.1,0
26,0.108,0,0.138,1,1,0,1,1,124,1,0,0,1,93.918,-42.7,4.962,5228.1,0
37,0.108,0,0.11,0,1,0,1,0,347,1,1,0,0,93.2,-42,4.021,5195.8,0
29,0.108,1,0.087,1,1,0,0,1,32,1,0,0,1,93.994,-36.4,4.857,5191,0
54,0.074,1,0.087,0,0,0,1,0,50,1,0,1,1,92.893,-46.2,1.299,5099.1,0
35,0.108,1,0.138,0,0,0,1,0,224,3,0,1,1,92.201,-31.4,0.869,5076.2,0
41,0.108,0,0.11,0,1,0,1,1,175,2,1,1,0,92.893,-46.2,1.291,5099.1,0
31,0.108,1,0.11,0,0,0,0,0,258,2,0,0,1,93.994,-36.4,4.855,5191,0
