age,job,marital,education,default,housing,loan,contact,day_of_week,duration,campaign,previous,emp.var.rate,poutcome,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
25,0.157,0,0.11,0,0,0,1,1,114,2,0,0,1,93.918,-42.7,4.963,5228.1,0
40,0.157,1,0.138,1,1,0,0,1,340,1,0,0,1,93.918,-42.7,4.963,5228.1,0
31,0.157,1,0.11,0,1,0,1,1,106,2,0,0,1,93.918,-42.7,4.963,5228.1,0
40,0.157,1,0.138,1,1,0,1,1,424,1,0,0,1,93.918,-42.7,4.963,5228.1,0
35,0.074,1,0.11,0,1,0,1,1,436,2,0,0,1,93.918,-42.7,4.963,5228.1,0
34,0.108,0,0.138,0,1,0,1,1,159,1,0,0,1,93.918,-42.7,4.963,5228.1,0
34,0.108,0,0.138,0,0,0,1,1,208,1,0,0,1,93.918,-42.7,4.963,5228.1,0
36,0.157,1,0.11,0,0,0,1,1,96,8,0,0,1,93.918,-42.7,4.963,5228.1,0
34,0.108,0,0.138,0,1,0,1,1,359,1,0,0,1,93.918,-42.7,4.963,5228.1,0
48,0.074,1,0.087,0,0,0,1,1,69,6,0,0,1,93.918,-42.7,4.963,5228.1,0
32,0.074,1,0.11,0,0,0,1,1,259,2,0,0,1,93.918,-42.7,4.963,5228.1,0
38,0.074,1,0.138,0,1,1,1,1,225,2,0,0,1,93.918,-42.7,4.963,5228.1,0
37,0.157,1,0.11,0,1,1,0,1,1089,2,0,0,1,93.918,-42.7,4.963,5228.1,1
40,0.108,1,0.11,0,0,0,1,1,65,5,0,0,1,93.918,-42.7,4.963,5228.1,0
48,0.108,1,0.11,0,0,1,1,1,266,5,0,0,1,93.918,-42.7,4.963,5228.1,0
34,0.108,0,0.138,0,0,0,1,1,1211,1,0,0,1,93.918,-42.7,4.963,5228.1,1
44,0.074,0,0.087,0,1,0,1,1,50,18,0,0,1,93.918,-42.7,4.963,5228.1,0
57,0.108,1,0.138,0,0,0,1,1,178,2,0,0,1,93.918,-42.7,4.963,5228.1,0
37,0.157,0,0.11,0,0,0,0,1,130,2,0,0,1,93.918,-42.7,4.963,5228.1,0
41,0.108,1,0.087,1,0,0,1,1,118,2,0,0,1,93.918,-42.7,4.963,5228.1,0
36,0.074,1,0.087,0,0,0,0,1,109,7,0,0,1,93.918,-42.7,4.963,5228.1,0
39,0.157,0,0.087,1,0,1,1,1,94,4,0,0,1,93.918,-42.7,4.963,5228.1,0
58,0.074,1,0.087,1,1,0,1,1,647,6,0,0,1,93.918,-42.7,4.963,5228.1,0
55,0.074,1,0.11,0,1,0,1,1,120,2,0,0,1,93.918,-42.7,4.963,5228.1,0
36,0.157,1,0.11,0,1,0,1,1,136,13,0,0,1,93.918,-42.7,4.963,5228.1,0
31,0.074,1,0.11,0,1,0,1,1,458,2,0,0,1,93.918,-42.7,4.963,5228.1,1
48,0.074,1,0.087,0,1,0,1,1,438,2,0,0,1,93.918,-42.7,4.963,5228.1,0
40,0.108,1,0.138,0,1,0,1,1,225,5,0,0,1,93.918,-42.7,4.963,5228.1,0
35,0.157,0,0.138,1,0,0,1,1,103,2,0,0,1,93.918,-42.7,4.963,5228.1,0
29,0.074,0,0.11,0,1,0,1,1,112,3,0,0,1,93.918,-42.7,4.963,5228.1,0
42,0.157,0,0.11,1,1,0,1,1,145,3,0,0,1,93.918,-42.7,4.963,5228.1,0
39,0.108,0,0.138,0,0,0,1,1,31,1,0,0,1,93.918,-42.7,4.963,5228.1,0
48,0.108,1,0.11,0,1,0,0,1,216,7,0,0,1,93.918,-42.7,4.963,5228.1,0
25,0.157,1,0.11,0,0,0,0,1,156,7,0,0,1,93.918,-42.7,4.963,5228.1,0
56,0.074,0,0.11,0,0,1,1,1,52,5,0,0,1,93.918,-42.7,4.963,5228.1,0
32,0.157,1,0.11,0,1,0,1,1,154,1,0,0,1,93.918,-42.7,4.963,5228.1,0
36,0.108,1,0.11,0,0,0,1,1,1165,4,0,0,1,93.918,-42.7,4.963,5228.1,0
50,0.074,0,0.11,0,0,0,1,1,117,7,0,0,1,93.918,-42.7,4.963,5228.1,0
44,0.157,1,0.138,0,1,0,1,1,89,1,0,0,1,93.918,-42.7,4.963,5228.1,0
30,0.157,0,0.138,0,1,1,1,1,266,3,0,0,1,93.918,-42.7,4.963,5228.1,0
33,0.157,1,0.138,0,1,0,1,1,107,10,0,0,1,93.918,-42.7,4.963,5228.1,0
44,0.157,1,0.138,0,1,0,1,1,486,1,0,0,1,93.918,-42.7,4.963,5228.1,0
30,0.074,0,0.11,0,1,0,1,1,72,7,0,0,1,93.918,-42.7,4.963,5228.1,0
39,0.108,1,0.138,0,1,1,1,1,63,2,0,0,1,93.918,-42.7,4.963,5228.1,0
44,0.157,1,0.11,0,0,0,0,1,100,3,0,0,1,93.918,-42.7,4.963,5228.1,0
41,0.108,1,0.138,0,0,0,1,1,174,3,0,0,1,93.918,-42.7,4.963,5228.1,0
25,0.157,0,0.11,0,1,0,1,1,62,11,0,0,1,93.918,-42.7,4.963,5228.1,0
33,0.157,0,0.11,0,1,0,1,1,520,2,0,0,1,93.918,-42.7,4.963,5228.1,0
45,0.157,1,0.138,0,1,0,1,1,103,4,0,0,1,93.918,-42.7,4.963,5228.1,0
30,0.157,0,0.11,0,0,1,1,1,233,3,0,0,1,93.918,-42.7,4.963,5228.1,0
24,0.108,0,0.138,0,0,1,1,1,109,3,0,0,1,93.918,-42.7,4.963,5228.1,0
34,0.108,1,0.11,1,1,0,1,1,64,4,0,0,1,93.918,-42.7,4.963,5228.1,0
34,0.157,1,0.11,0,1,1,1,1,41,5,0,0,1,93.918,-42.7,4.963,5228.1,0
36,0.074,1,0.11,0,0,1,1,1,153,3,0,0,1,93.918,-42.7,4.963,5228.1,0
33,0.157,1,0.11,0,0,1,1,1,57,17,0,0,1,93.918,-42.7,4.963,5228.1,0
38,0.108,1,0.11,0,1,0,1,1,335,5,0,0,1,93.918,-42.7,4.963,5228.1,0
56,0.157,1,0.087,0,0,1,1,1,246,3,0,0,1,93.918,-42.7,4.963,5228.1,0
35,0.157,0,0.11,0,0,0,1,1,86,3,0,0,1,93.918,-42.7,4.963,5228.1,0
58,0.157,1,0.11,0,0,0,1,1,85,2,0,0,1,93.918,-42.7,4.963,5228.1,0
31,0.157,1,0.138,0,1,1,1,1,104,7,0,0,1,93.918,-42.7,4.963,5228.1,0
57,0.157,1,0.138,1,0,0,1,1,35,2,0,0,1,93.918,-42.7,4.963,5228.1,0
46,0.074,1,0.11,0,1,1,1,1,149,10,0,0,1,93.918,-42.7,4.963,5228.1,0
31,0.074,0,0.087,0,0,1,1,1,85,2,0,0,1,93.918,-42.7,4.963,5228.1,0
31,0.157,1,0.11,1,0,0,1,1,82,3,0,0,1,93.918,-42.7,4.963,5228.1,0
36,0.074,1,0.087,1,0,0,0,1,350,3,0,0,1,93.918,-42.7,4.963,5228.1,0
36,0.108,0,0.138,0,0,0,1,1,540,6,0,0,1,93.918,-42.7,4.963,5228.1,1
29,0.108,1,0.138,0,1,0,1,1,115,5,0,0,1,93.918,-42.7,4.963,5228.1,0
58,0.108,1,0.087,0,0,0,1,1,109,3,0,0,1,93.918,-42.7,4.963,5228.1,0
43,0.108,1,0.138,0,1,1,1,1,595,1,0,0,1,93.918,-42.7,4.963,5228.1,0
42,0.108,1,0.138,0,0,0,1,1,155,3,0,0,1,93.918,-42.7,4.963,5228.1,0
37,0.108,1,0.11,0,1,0,0,1,242,4,0,0,1,93.918,-42.7,4.963,5228.1,0
35,0.108,0,0.138,0,1,0,1,1,288,2,0,0,1,93.918,-42.7,4.963,5228.1,0
37,0.157,1,0.138,1,1,0,1,1,163,1,0,0,1,93.918,-42.7,4.963,5228.1,0
39,0.108,1,0.11,0,1,0,0,1,339,8,0,0,1,93.918,-42.7,4.963,5228.1,0
34,0.074,1,0.11,0,0,0,0,1,29,1,0,0,1,93.918,-42.7,4.963,5228.1,0
33,0.074,1,0.11,0,0,0,0,1,139,4,0,0,1,93.918,-42.7,4.963,5228.1,0
36,0.157,1,0.138,1,1,1,1,1,123,1,0,0,1,93.918,-42.7,4.963,5228.1,0
48,0.108,1,0.11,0,0,0,1,1,72,4,0,0,1,93.918,-42.7,4.963,5228.1,0
26,0.108,0,0.138,0,0,1,1,1,352,1,0,0,1,93.918,-42.7,4.963,5228.1,0
36,0.157,1,0.138,1,1,1,1,1,103,1,0,0,1,93.918,-42.7,4.963,5228.1,0
56,0.157,1,0.11,0,1,0,1,1,173,4,0,0,1,93.918,-42.7,4.963,5228.1,0
27,0.074,0,0.11,0,1,0,0,1,168,7,0,0,1,93.918,-42.7,4.963,5228.1,0
36,0.108,1,0.138,0,0,1,1,1,50,2,0,0,1,93.918,-42.7,4.963,5228.1,0
30,0.074,0,0.087,0,1,0,1,1,22,3,0,0,1,93.918,-42.7,4.963,5228.1,0
53,0.108,1,0.11,1,0,0,0,1,191,3,0,0,1,93.918,-42.7,4.963,5228.1,0
37,0.074,1,0.11,0,0,1,1,1,245,1,0,0,1,93.918,-42.7,4.963,5228.1,0
46,0.157,0,0.11,0,0,0,1,1,251,3,0,0,1,93.918,-42.7,4.963,5228.1,0
23,0.157,0,0.11,0,1,0,1,1,139,5,0,0,1,93.918,-42.7,4.963,5228.1,0
31,0.157,0,0.138,0,0,1,1,1,95,5,0,0,1,93.918,-42.7,4.963,5228.1,0
23,0.074,0,0.11,0,0,1,1,1,207,1,0,0,1,93.918,-42.7,4.963,5228.1,0
32,0.157,0,0.11,1,1,0,1,1,88,4,0,0,1,93.918,-42.7,4.963,5228.1,0
35,0.108,1,0.11,1,0,0,1,1,96,1,0,0,1,93.918,-42.7,4.963,5228.1,0
24,0.157,0,0.11,0,1,1,1,1,100,3,0,0,1,93.918,-42.7,4.963,5228.1,0
58,0.108,1,0.087,0,1,0,1,1,638,3,0,0,1,93.918,-42.7,4.963,5228.1,0
26,0.074,1,0.11,0,0,0,1,1,142,3,0,0,1,93.918,-42.7,4.963,5228.1,0
46,0.108,1,0.11,0,1,0,1,1,90,3,0,0,1,93.918,-42.7,4.963,5228.1,0
35,0.157,1,0.138,0,0,0,1,1,695,2,0,0,1,93.918,-42.7,4.963,5228.1,1
39,0.157,1,0.138,0,1,1,1,1,53,6,0,0,1,93.918,-42.7,4.963,5228.1,0
44,0.157,1,0.11,0,1,0,1,1,269,17,0,0,1,93.918,-42.7,4.963,5228.1,0
48,0.074,1,0.11,1,1,1,1,1,354,3,0,0,1,93.918,-42.7,4.963,5228.1,0
30,0.157,0,0.11,0,0,0,1,1,251,3,0,0,1,93.918,-42.7,4.963,5228.1,0
43,0.157,1,0.11,0,0,0,1,1,764,4,0,0,1,93.918,-42.7,4.963,5228.1,1
40,0.074,1,0.11,0,1,1,1,1,251,3,0,0,1,93.918,-42.7,4.963,5228.1,0
37,0.074,0,0.11,0,1,0,1,1,411,2,0,0,1,93.918,-42.7,4.963,5228.1,0
40,0.108,0,0.138,0,1,0,1,1,1065,3,0,0,1,93.918,-42.7,4.963,5228.1,1
33,0.157,1,0.11,1,1,0,1,1,590,9,0,0,1,93.918,-42.7,4.963,5228.1,0
35,0.108,1,0.138,0,0,0,0,1,100,3,0,0,1,93.918,-42.7,4.963,5228.1,0
39,0.157,1,0.11,0,0,0,1,1,184,6,0,0,1,93.918,-42.7,4.963,5228.1,0
43,0.108,1,0.11,1,1,1,1,1,180,7,0,0,1,93.918,-42.7,4.963,5228.1,0
45,0.108,0,0.11,0,1,0,1,1,83,3,0,0,1,93.918,-42.7,4.963,5228.1,0
42,0.108,1,0.138,0,0,0,1,1,130,3,0,0,1,93.918,-42.7,4.963,5228.1,0
41,0.108,1,0.138,0,0,0,0,1,300,5,0,0,1,93.918,-42.7,4.963,5228.1,0
44,0.157,1,0.11,0,1,1,1,1,70,6,0,0,1,93.918,-42.7,4.963,5228.1,0
35,0.108,1,0.11,0,1,1,1,1,126,2,0,0,1,93.918,-42.7,4.963,5228.1,0
24,0.108,0,0.138,0,0,0,1,1,141,4,0,0,1,93.918,-42.7,4.963,5228.1,0
42,0.108,1,0.087,1,1,0,1,1,130,3,0,0,1,93.918,-42.7,4.963,5228.1,0
34,0.108,1,0.11,1,1,0,1,1,75,5,0,0,1,93.918,-42.7,4.963,5228.1,0
43,0.108,1,0.087,1,1,0,1,1,61,3,0,0,1,93.918,-42.7,4.963,5228.1,0
30,0.157,0,0.11,0,0,0,1,1,95,3,0,0,1,93.918,-42.7,4.963,5228.1,0
35,0.074,1,0.087,0,0,0,1,1,1259,6,0,0,1,93.918,-42.7,4.963,5228.1,0
56,0.074,1,0.087,0,0,0,1,1,70,5,0,0,1,93.918,-42.7,4.963,5228.1,0
39,0.074,1,0.11,0,0,0,1,1,356,4,0,0,1,93.918,-42.7,4.963,5228.1,1
58,0.108,1,0.11,1,0,0,1,1,258,2,0,0,1,93.918,-42.7,4.963,5228.1,0
38,0.157,1,0.138,0,0,1,1,1,311,3,0,0,1,93.918,-42.7,4.963,5228.1,0
39,0.074,0,0.11,0,0,0,1,1,239,4,0,0,1,93.918,-42.7,4.963,5228.1,0
32,0.157,1,0.138,0,1,0,0,1,2692,8,0,0,1,93.918,-42.7,4.963,5228.1,1
28,0.074,1,0.11,0,1,1,0,1,79,8,0,0,1,93.918,-42.7,4.963,5228.1,0
49,0.108,1,0.087,1,1,0,1,1,117,17,0,0,1,93.918,-42.7,4.963,5228.1,0
48,0.157,1,0.138,0,1,0,1,1,121,3,0,0,1,93.918,-42.7,4.963,5228.1,0
32,0.108,0,0.138,0,0,0,1,1,675,3,0,0,1,93.918,-42.7,4.963,5228.1,1
51,0.108,1,0.087,0,0,0,1,1,71,3,0,0,1,93.918,-42.7,4.963,5228.1,0
35,0.074,1,0.087,0,0,0,1,1,103,8,0,0,1,93.918,-42.7,4.963,5228.1,0
45,0.074,1,0.11,0,1,1,1,1,230,3,0,0,1,93.918,-42.7,4.963,5228.1,0
40,0.157,1,0.11,1,0,0,1,1,100,3,0,0,1,93.918,-42.7,4.963,5228.1,0
33,0.074,1,0.11,0,1,0,1,1,192,3,0,0,1,93.918,-42.7,4.963,5228.1,0
38,0.157,1,0.138,0,1,0,1,1,87,3,0,0,1,93.918,-42.7,4.963,5228.1,0
56,0.108,1,0.138,1,1,1,1,1,448,5,0,0,1,93.918,-42.7,4.963,5228.1,0
33,0.157,1,0.11,1,1,1,1,1,285,8,0,0,1,93.918,-42.7,4.963,5228.1,0
54,0.108,1,0.087,1,1,0,1,1,92,3,0,0,1,93.918,-42.7,4.963,5228.1,0
42,0.074,1,0.087,0,0,0,1,1,54,10,0,0,1,93.918,-42.7,4.963,5228.1,0
51,0.108,1,0.087,0,1,0,1,1,154,4,0,0,1,93.918,-42.7,4.963,5228.1,0
37,0.074,1,0.087,0,1,1,1,1,184,3,0,0,1,93.918,-42.7,4.963,5228.1,0
30,0.157,0,0.11,0,1,0,0,1,196,3,0,0,1,93.918,-42.7,4.963,5228.1,0
32,0.157,1,0.11,0,0,0,1,1,185,4,0,0,1,93.918,-42.7,4.963,5228.1,0
40,0.108,0,0.138,0,1,1,0,1,98,11,0,0,1,93.918,-42.7,4.963,5228.1,0
24,0.074,0,0.087,0,1,0,1,1,590,3,0,0,1,93.918,-42.7,4.963,5228.1,0
33,0.074,1,0.11,0,0,0,1,1,782,7,0,0,1,93.918,-42.7,4.963,5228.1,1
26,0.157,0,0.138,0,0,0,0,1,342,5,0,0,1,93.918,-42.7,4.963,5228.1,0
35,0.108,1,0.11,0,0,0,1,1,151,8,0,0,1,93.918,-42.7,4.963,5228.1,0
44,0.157,0,0.087,1,0,0,0,1,383,7,0,0,1,93.918,-42.7,4.963,5228.1,0
33,0.157,1,0.11,0,0,0,1,1,249,3,0,0,1,93.918,-42.7,4.963,5228.1,0
36,0.108,1,0.138,0,0,1,1,1,93,4,0,0,1,93.918,-42.7,4.963,5228.1,0
58,0.157,1,0.087,0,1,0,1,1,134,23,0,0,1,93.918,-42.7,4.963,5228.1,0
27,0.108,1,0.138,0,0,0,0,1,215,3,0,0,1,93.918,-42.7,4.963,5228.1,0
37,0.108,0,0.11,0,1,0,1,1,60,8,0,0,1,93.918,-42.7,4.963,5228.1,0
39,0.108,1,0.11,0,0,0,1,1,188,3,0,0,1,93.918,-42.7,4.963,5228.1,0
37,0.074,1,0.11,0,1,0,1,1,83,4,0,0,1,93.918,-42.7,4.963,5228.1,0
46,0.108,1,0.11,0,0,0,1,1,187,3,0,0,1,93.918,-42.7,4.963,5228.1,0
36,0.108,1,0.138,0,0,0,1,1,777,10,0,0,1,93.918,-42.7,4.963,5228.1,1
30,0.157,0,0.138,0,0,0,0,1,84,3,0,0,1,93.918,-42.7,4.963,5228.1,0
31,0.074,0,0.11,0,1,0,1,1,21,20,0,0,1,93.918,-42.7,4.963,5228.1,0
29,0.157,0,0.11,0,1,1,1,1,160,4,0,0,1,93.918,-42.7,4.963,5228.1,0
32,0.108,0,0.138,0,0,0,1,1,61,4,0,0,1,93.918,-42.7,4.963,5228.1,0
42,0.074,1,0.087,0,0,0,1,1,53,10,0,0,1,93.918,-42.7,4.963,5228.1,0
22,0.157,0,0.11,0,0,0,0,1,82,3,0,0,1,93.918,-42.7,4.963,5228.1,0
51,0.108,1,0.087,0,1,0,0,1,208,2,0,0,1,93.918,-42.7,4.963,5228.1,0
36,0.108,1,0.11,0,0,0,1,1,84,2,0,0,1,93.918,-42.7,4.963,5228.1,0
42,0.074,1,0.087,0,1,0,1,1,962,4,0,0,1,93.918,-42.7,4.963,5228.1,1
43,0.074,1,0.11,1,0,1,1,1,105,11,0,0,1,93.918,-42.7,4.963,5228.1,0
48,0.074,1,0.11,1,1,1,1,1,98,2,0,0,1,93.918,-42.7,4.963,5228.1,0
38,0.157,1,0.11,0,0,0,1,1,166,3,0,0,1,93.918,-42.7,4.963,5228.1,0
26,0.074,0,0.11,0,0,1,1,1,111,8,0,0,1,93.918,-42.7,4.963,5228.1,0
38,0.157,1,0.138,0,1,0,1,1,481,3,0,0,1,93.918,-42.7,4.963,5228.1,1
44,0.108,1,0.138,1,1,0,1,1,148,15,0,0,1,93.918,-42.7,4.968,5228.1,0
40,0.157,1,0.087,0,1,0,1,1,106,4,0,0,1,93.918,-42.7,4.968,5228.1,0
55,0.108,1,0.11,0,1,1,1,1,101,5,0,0,1,93.918,-42.7,4.968,5228.1,0
44,0.157,1,0.11,0,1,1,1,1,75,11,0,0,1,93.918,-42.7,4.968,5228.1,0
49,0.108,1,0.087,1,1,0,1,1,75,2,0,0,1,93.918,-42.7,4.968,5228.1,0
27,0.157,0,0.11,1,1,0,1,1,114,2,0,0,1,93.918,-42.7,4.968,5228.1,0
42,0.157,1,0.138,0,1,0,0,1,24,12,0,0,1,93.918,-42.7,4.968,5228.1,0
56,0.074,1,0.087,1,1,0,1,1,20,20,0,0,1,93.918,-42.7,4.968,5228.1,0
32,0.074,0,0.11,0,0,0,0,1,234,4,0,0,1,93.918,-42.7,4.968,5228.1,0
28,0.074,1,0.11,0,0,0,1,1,15,14,0,0,1,93.918,-42.7,4.968,5228.1,0
28,0.157,0,0.138,0,1,0,1,1,13,10,0,0,1,93.918,-42.7,4.968,5228.1,0
41,0.108,1,0.138,0,0,0,1,1,81,10,0,0,1,93.918,-42.7,4.968,5228.1,0
41,0.157,0,0.138,0,1,0,1,1,435,5,0,0,1,93.918,-42.7,4.968,5228.1,0
52,0.157,1,0.087,1,0,0,1,1,59,4,0,0,1,93.918,-42.7,4.968,5228.1,0
38,0.157,1,0.11,0,0,0,1,1,175,5,0,0,1,93.918,-42.7,4.968,5228.1,0
54,0.074,1,0.087,0,1,0,1,1,150,2,0,0,1,93.918,-42.7,4.968,5228.1,0
47,0.157,1,0.087,0,1,1,0,1,43,4,0,0,1,93.918,-42.7,4.968,5228.1,0
37,0.074,0,0.11,0,0,0,1,1,52,6,0,0,1,93.918,-42.7,4.968,5228.1,0
40,0.108,1,0.138,0,1,1,1,1,67,6,0,0,1,93.918,-42.7,4.968,5228.1,0
36,0.074,1,0.087,0,0,0,1,1,85,2,0,0,1,93.918,-42.7,4.968,5228.1,0
35,0.108,1,0.138,0,0,0,0,1,11,5,0,0,1,93.918,-42.7,4.968,5228.1,0
30,0.157,0,0.11,0,0,0,1,1,13,27,0,0,1,93.918,-42.7,4.968,5228.1,0
34,0.108,1,0.138,0,0,0,1,1,153,3,0,0,1,93.918,-42.7,4.968,5228.1,0
28,0.157,0,0.11,0,1,0,1,1,87,6,0,0,1,93.918,-42.7,4.968,5228.1,0
42,0.157,1,0.138,0,0,1,0,1,46,17,0,0,1,93.918,-42.7,4.968,5228.1,0
35,0.157,0,0.11,0,1,1,1,1,283,16,0,0,1,93.918,-42.7,4.968,5228.1,0
28,0.074,1,0.11,0,1,0,1,1,69,6,0,0,1,93.918,-42.7,4.968,5228.1,0
36,0.157,1,0.138,0,0,0,1,1,616,2,0,0,1,93.918,-42.7,4.968,5228.1,0
58,0.074,1,0.087,1,0,0,0,1,69,7,0,0,1,93.918,-42.7,4.968,5228.1,0
30,0.157,0,0.11,0,0,0,1,1,160,4,0,0,1,93.918,-42.7,4.968,5228.1,0
46,0.108,1,0.11,0,1,0,1,1,165,3,0,0,1,93.918,-42.7,4.968,5228.1,0
56,0.108,1,0.138,1,0,1,1,1,13,2,0,0,1,93.918,-42.7,4.968,5228.1,0
42,0.157,1,0.11,1,0,1,1,1,141,5,0,0,1,93.918,-42.7,4.968,5228.1,0
37,0.074,1,0.087,0,1,0,1,1,346,2,0,0,1,93.918,-42.7,4.968,5228.1,0
39,0.157,1,0.138,0,1,0,1,1,79,3,0,0,1,93.918,-42.7,4.968,5228.1,0
37,0.157,1,0.138,0,0,1,1,1,175,3,0,0,1,93.918,-42.7,4.968,5228.1,0
56,0.157,1,0.11,0,1,0,1,1,11,10,0,0,1,93.918,-42.7,4.968,5228.1,0
37,0.074,1,0.11,0,0,0,1,1,98,3,0,0,1,93.918,-42.7,4.968,5228.1,0
50,0.108,0,0.11,1,0,0,0,1,125,6,0,0,1,93.918,-42.7,4.968,5228.1,0
36,0.074,1,0.087,1,1,0,1,1,11,16,0,0,1,93.918,-42.7,4.968,5228.1,0
29,0.108,1,0.138,0,0,0,1,1,5,23,0,0,1,93.918,-42.7,4.968,5228.1,0
35,0.108,1,0.11,0,0,1,1,1,12,12,0,0,1,93.918,-42.7,4.968,5228.1,0
37,0.074,1,0.11,0,1,0,1,1,812,2,0,0,1,93.918,-42.7,4.968,5228.1,1
36,0.074,0,0.11,0,1,0,1,1,8,24,0,0,1,93.918,-42.7,4.968,5228.1,0
33,0.108,0,0.11,0,0,0,1,1,194,5,0,0,1,93.918,-42.7,4.968,5228.1,0
29,0.157,0,0.11,0,0,1,1,1,130,3,0,0,1,93.918,-42.7,4.968,5228.1,0
39,0.074,1,0.11,0,1,0,1,1,68,2,0,0,1,93.918,-42.7,4.968,5228.1,0
32,0.074,0,0.11,0,1,0,1,1,110,3,0,0,1,93.918,-42.7,4.968,5228.1,0
43,0.108,1,0.11,0,1,0,1,1,87,3,0,0,1,93.918,-42.7,4.968,5228.1,0
36,0.074,1,0.087,1,1,0,1,1,517,3,0,0,1,93.918,-42.7,4.968,5228.1,0
36,0.108,1,0.138,0,1,0,1,1,350,2,0,0,1,93.918,-42.7,4.968,5228.1,0
40,0.108,1,0.11,1,0,1,0,1,921,3,0,0,1,93.918,-42.7,4.968,5228.1,0
40,0.074,0,0.087,0,1,0,1,1,217,3,0,0,1,93.918,-42.7,4.968,5228.1,0
32,0.157,0,0.138,0,0,1,1,1,749,8,0,0,1,93.918,-42.7,4.968,5228.1,0
33,0.074,1,0.11,0,1,1,1,1,630,4,0,0,1,93.918,-42.7,4.968,5228.1,1
32,0.157,1,0.11,0,0,1,1,1,81,4,0,0,1,93.918,-42.7,4.968,5228.1,0
34,0.108,1,0.138,0,0,0,1,1,85,2,0,0,1,93.918,-42.7,4.968,5228.1,0
29,0.157,1,0.11,0,0,0,1,1,468,3,0,0,1,93.918,-42.7,4.968,5228.1,0
48,0.074,1,0.11,1,1,0,1,1,55,5,0,0,1,93.918,-42.7,4.968,5228.1,0
39,0.108,1,0.11,0,0,0,1,1,28,1,0,0,1,93.918,-42.7,4.968,5228.1,0
35,0.108,1,0.11,0,0,0,1,1,207,3,0,0,1,93.918,-42.7,4.968,5228.1,0
30,0.157,0,0.138,0,1,0,1,1,27,3,0,0,1,93.918,-42.7,4.968,5228.1,0
42,0.108,1,0.138,0,1,0,0,1,1088,14,0,0,1,93.918,-42.7,4.968,5228.1,1
37,0.074,1,0.087,0,1,0,1,1,1150,4,0,0,1,93.918,-42.7,4.968,5228.1,1
35,0.108,1,0.11,0,1,0,1,1,570,3,0,0,1,93.918,-42.7,4.968,5228.1,0
39,0.108,1,0.11,0,1,0,1,1,404,1,0,0,1,93.918,-42.7,4.968,5228.1,0
46,0.157,0,0.11,1,0,0,1,1,75,1,0,0,1,93.918,-42.7,4.968,5228.1,0
39,0.108,1,0.11,0,0,0,1,1,232,1,0,0,1,93.918,-42.7,4.968,5228.1,0
50,0.108,1,0.11,0,0,0,1,1,190,1,0,0,1,93.918,-42.7,4.968,5228.1,0
46,0.157,0,0.11,0,0,1,1,1,37,3,0,0,1,93.918,-42.7,4.968,5228.1,0
27,0.157,1,0.11,1,0,0,1,1,84,3,0,0,1,93.918,-42.7,4.968,5228.1,0
52,0.074,1,0.087,0,1,0,1,1,92,1,0,0,1,93.918,-42.7,4.968,5228.1,0
56,0.108,1,0.138,1,0,0,1,1,384,3,0,0,1,93.918,-42.7,4.968,5228.1,0
28,0.157,0,0.138,0,0,0,1,1,321,1,0,0,1,93.918,-42.7,4.968,5228.1,0
52,0.074,1,0.138,0,0,0,1,1,394,1,0,0,1,93.918,-42.7,4.968,5228.1,0
27,0.074,0,0.087,0,0,0,1,1,451,1,0,0,1,93.918,-42.7,4.968,5228.1,0
29,0.157,0,0.138,0,0,0,1,1,117,1,0,0,1,93.918,-42.7,4.968,5228.1,0
27,0.074,0,0.087,0,0,0,1,1,508,1,0,0,1,93.918,-42.7,4.968,5228.1,0
22,0.157,0,0.11,0,0,0,1,1,60,6,0,0,1,93.918,-42.7,4.968,5228.1,0
48,0.074,1,0.138,0,1,0,1,1,207,1,0,0,1,93.918,-42.7,4.968,5228.1,0
31,0.074,0,0.11,0,1,0,1,1,107,3,0,0,1,93.918,-42.7,4.968,5228.1,0
45,0.157,1,0.138,0,0,0,1,1,196,1,0,0,1,93.918,-42.7,4.968,5228.1,0
38,0.157,1,0.11,0,0,1,1,1,106,3,0,0,1,93.918,-42.7,4.968,5228.1,0
48,0.074,1,0.138,0,1,0,1,1,413,1,0,0,1,93.918,-42.7,4.968,5228.1,0
35,0.108,1,0.11,0,0,1,1,1,15,23,0,0,1,93.918,-42.7,4.968,5228.1,0
28,0.074,1,0.11,0,0,1,1,1,81,4,0,0,1,93.918,-42.7,4.968,5228.1,0
36,0.157,1,0.138,0,0,1,1,1,125,5,0,0,1,93.918,-42.7,4.968,5228.1,0
29,0.157,0,0.138,0,1,0,1,1,543,1,0,0,1,93.918,-42.7,4.968,5228.1,0
45,0.157,1,0.138,0,1,0,0,1,91,1,0,0,1,93.918,-42.7,4.968,5228.1,0
56,0.074,1,0.087,1,1,1,1,1,14,20,0,0,1,93.918,-42.7,4.968,5228.1,0
44,0.157,0,0.087,1,1,0,1,1,130,2,0,0,1,93.918,-42.7,4.968,5228.1,0
33,0.074,1,0.11,0,0,1,1,1,151,7,0,0,1,93.918,-42.7,4.968,5228.1,0
29,0.157,0,0.11,0,1,1,1,1,104,3,0,0,1,93.918,-42.7,4.968,5228.1,0
45,0.157,1,0.138,0,0,1,1,1,468,1,0,0,1,93.918,-42.7,4.968,5228.1,0
